country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
India,2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-04,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-05,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-06,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-07,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-08,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-30,1.0,1.0,0.14285715,0.0007015461,0.0007015461,0.00010022087,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-01-31,5.0,4.0,0.71428573,0.0035077303,0.0028061843,0.00050110434,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-01,5.0,0.0,0.71428573,0.0035077303,0.0,0.00050110434,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-02,2.0,,0.8333333,0.0014030922,,0.00058462174,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-03,3.0,1.0,1.0,0.0021046381,0.0007015461,0.0007015461,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-04,7.0,4.0,1.6666666,0.0049108225,0.0028061843,0.0011692435,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-05,7.0,0.0,1.6666666,0.0049108225,0.0,0.0011692435,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-06,7.0,0.0,1.5,0.0049108225,0.0,0.0010523191,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-07,7.0,0.0,0.8333333,0.0049108225,0.0,0.00058462174,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-08,7.0,0.0,0.8333333,0.0049108225,0.0,0.00058462174,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-09,7.0,0.0,0.71428573,0.0049108225,0.0,0.00050110434,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-10,7.0,0.0,0.5714286,0.0049108225,0.0,0.00040088347,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-11,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-12,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-13,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-14,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-15,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-16,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-17,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-18,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-19,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-20,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-21,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-22,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-23,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-24,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-25,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-26,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-27,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-28,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-02-29,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-01,7.0,0.0,0.0,0.0049108225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-02,5.0,,0.0,0.0035077303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-03,9.0,4.0,0.6666667,0.0063139144,0.0028061843,0.00046769736,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-04,28.0,19.0,3.8333333,0.01964329,0.013329376,0.0026892598,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.19,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-05,29.0,1.0,4.0,0.020344837,0.0007015461,0.0028061843,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-06,31.0,2.0,4.3333335,0.021747928,0.0014030922,0.003040033,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-07,34.0,3.0,4.8333335,0.023852566,0.0021046381,0.003390806,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-08,39.0,5.0,5.6666665,0.027360296,0.0035077303,0.0039754277,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-09,44.0,5.0,5.571429,0.030868027,0.0035077303,0.0039086137,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-10,50.0,6.0,5.857143,0.035077304,0.0042092763,0.0041090553,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-11,60.0,10.0,4.571429,0.042092763,0.0070154606,0.0032070677,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-12,73.0,13.0,6.285714,0.051212862,0.009120099,0.004409718,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,26.85,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-13,81.0,8.0,7.142857,0.05682523,0.0056123687,0.0050110435,1.0,1.0,0.14285715,0.0007015461,0.0007015461,0.00010022087,,,,,,,,,,,,,41.67,,6500.0,,0.005,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-14,84.0,3.0,7.142857,0.058929868,0.0021046381,0.0050110435,2.0,1.0,0.2857143,0.0014030922,0.0007015461,0.00020044173,,,,,,,,,,,,,41.67,,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-15,107.0,23.0,9.714286,0.07506543,0.016135558,0.006815019,2.0,0.0,0.2857143,0.0014030922,0.0,0.00020044173,,,,,,,,,,,,,44.44,1.5611,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-16,114.0,7.0,10.0,0.07997625,0.0049108225,0.0070154606,2.0,0.0,0.2857143,0.0014030922,0.0,0.00020044173,,,,,,,,,,,,,44.44,1.5804,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-17,137.0,23.0,12.428572,0.09611181,0.016135558,0.008719215,3.0,1.0,0.42857143,0.0021046381,0.0007015461,0.0003006626,,,,,,,,,,,,,44.44,1.7201,,,,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-18,151.0,14.0,13.0,0.10593346,0.009821645,0.009120099,3.0,0.0,0.42857143,0.0021046381,0.0,0.0003006626,,,,,,,,,,,,,44.44,1.8264,13125.0,,0.009,,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-19,173.0,22.0,14.285714,0.12136747,0.015434014,0.010022087,4.0,1.0,0.5714286,0.0028061843,0.0007015461,0.00040088347,,,,,,,,,,,,,44.44,2.0362,13316.0,191.0,0.009,0.0,,,,,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-20,223.0,50.0,20.285715,0.15644477,0.035077304,0.014231363,4.0,0.0,0.42857143,0.0028061843,0.0,0.0003006626,,,,,,,,,,,,,44.44,2.1945,14376.0,1060.0,0.01,0.001,1125.0,0.001,1.8031747,55.457745,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-21,283.0,60.0,28.428572,0.19853753,0.042092763,0.019943953,4.0,0.0,0.2857143,0.0028061843,0.0,0.00020044173,,,,,,,,,,,,,44.44,2.284,15701.0,1325.0,0.011,0.001,1125.0,0.001,2.1650794,47.515305,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-22,360.0,77.0,36.142857,0.2525566,0.054019045,0.02535588,7.0,3.0,0.71428573,0.0049108225,0.0021046381,0.00050110434,,,,,,,,,,,,,100.0,2.2637,16999.0,1298.0,0.012,0.001,1121.0,0.001,2.518107,42.015472,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-23,434.0,74.0,45.714287,0.304471,0.05191441,0.032070678,9.0,2.0,1.0,0.0063139144,0.0014030922,0.0007015461,,,,,,,,,,,,,86.57,2.1987,20707.0,3708.0,0.015,0.003,1462.0,0.001,2.6702883,39.506916,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-24,519.0,85.0,54.57143,0.3641024,0.059631415,0.038284373,9.0,0.0,0.85714287,0.0063139144,0.0,0.0006013252,,,,,,,,,,,,,86.57,2.1107,20864.0,157.0,0.015,0.0,1295.0,0.001,2.9790325,36.35161,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-25,606.0,87.0,65.0,0.42513692,0.061034508,0.045600493,10.0,1.0,1.0,0.0070154606,0.0007015461,0.0007015461,,,,,,,,,,,,,100.0,2.0853,25144.0,4280.0,0.018,0.003,1717.0,0.001,3.1134727,34.695568,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-26,649.0,43.0,68.0,0.4553034,0.03016648,0.047705133,13.0,3.0,1.2857143,0.009120099,0.0021046381,0.0009019878,,,,,,,,,,,,,100.0,2.0554,,,,,1871.0,0.001,3.1878936,33.66973,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
India,2020-03-27,724.0,75.0,71.57143,0.5079194,0.052615955,0.050210655,17.0,4.0,1.8571428,0.011926283,0.0028061843,0.0013028713,,,,,,,,,,,,,100.0,2.0985,27688.0,,0.02,,1902.0,0.001,3.4678626,29.543604,,,,,,,,,,,,,,IND,Asia,1425423157.0,479.4255,27.684,,7112.0396,12.917313,9.6,76.26479,0.53,0.644
